Air temperature,Process temperature,Rotational speed,Torque,Tool wear,class
303.0,312.5,1698.0,30.0,89.0,True
303.0,312.6,1392.0,42.9,94.0,False
303.1,312.7,,,97.0,False
303.0,312.7,1426.0,46.8,,False
303.0,312.7,,19.9,102.0,False
303.0,312.8,1648.0,32.1,104.0,False
303.1,312.9,,40.1,107.0,False
303.1,312.8,,44.1,109.0,False
303.0,312.7,1551.0,41.8,111.0,False
303.1,,2329.0,,113.0,False
303.1,312.8,1435.0,41.9,115.0,True
303.0,312.7,,48.8,120.0,False
303.0,312.7,1553.0,35.8,122.0,False
303.0,312.6,,42.1,125.0,False
303.0,312.5,1461.0,40.2,127.0,False
303.1,,1895.0,23.5,129.0,False
303.1,312.6,1567.0,32.9,132.0,False
303.0,,1602.0,33.7,135.0,False
303.1,312.6,1514.0,42.1,138.0,False
303.1,312.5,,49.1,140.0,False
,312.4,1526.0,36.1,142.0,False
302.9,312.3,1339.0,,,False
302.9,312.3,1889.0,22.8,148.0,False
302.9,,,34.8,150.0,False
302.9,312.4,1659.0,33.1,152.0,False
302.9,312.4,1424.0,49.5,155.0,False
302.9,312.3,1426.0,44.7,157.0,False
,312.4,1383.0,51.4,160.0,False
,312.3,1764.0,29.9,162.0,False
302.7,312.2,1439.0,,164.0,False
302.7,,,35.5,167.0,False
302.7,,1346.0,61.2,170.0,False
302.8,312.3,1386.0,57.8,172.0,False
302.7,312.2,,,174.0,False
302.7,312.1,1378.0,46.9,176.0,False
302.7,312.2,1336.0,46.8,179.0,False
302.6,,1445.0,,181.0,False
302.7,312.1,1763.0,26.5,184.0,False
302.7,,1611.0,,186.0,False
302.7,,1564.0,,188.0,False
302.7,312.1,1478.0,,191.0,True
,312.0,1781.0,28.5,,False
,312.1,1782.0,26.8,198.0,False
,,2000.0,21.9,200.0,False
,312.0,1826.0,25.3,203.0,False
,312.1,,51.0,206.0,False
302.6,312.2,,43.0,208.0,False
302.6,312.1,,,,False
302.7,312.2,1450.0,,213.0,False
302.6,,,,215.0,False
302.6,312.1,1288.0,,0.0,False
,312.2,1350.0,58.6,2.0,False
302.9,312.4,1334.0,50.9,,False
302.8,312.4,,57.1,8.0,False
302.8,,1368.0,,10.0,False
302.9,312.5,1357.0,55.0,12.0,True
,312.5,1924.0,24.0,17.0,False
302.9,312.5,1551.0,40.0,20.0,False
302.9,312.5,1903.0,,,False
,312.3,1417.0,48.7,26.0,True
302.7,312.1,1601.0,35.2,31.0,False
302.7,312.1,,37.5,33.0,False
302.6,312.1,1439.0,52.3,,False
,,1657.0,29.3,,True
302.8,312.2,1458.0,51.0,42.0,False
302.8,,,27.4,44.0,False
302.9,312.2,1677.0,30.5,,False
302.8,,1520.0,39.9,48.0,False
302.9,312.2,1367.0,55.1,50.0,False
302.8,312.2,1509.0,,52.0,False
302.8,,1418.0,51.4,54.0,False
302.8,,1958.0,,56.0,False
,312.2,1682.0,,58.0,False
,312.2,1452.0,,60.0,False
302.7,312.0,1828.0,24.0,63.0,False
302.7,312.0,1484.0,41.5,65.0,True
302.6,312.0,1674.0,,70.0,False
302.6,311.9,1448.0,49.5,72.0,False
302.5,,2023.0,19.1,74.0,False
302.5,311.9,1452.0,47.4,77.0,False
302.6,312.0,1496.0,45.0,79.0,False
302.6,311.9,1397.0,46.9,82.0,False
302.6,311.9,1453.0,,84.0,False
,311.9,1524.0,34.8,86.0,False
302.6,,1633.0,30.9,89.0,False
,,1363.0,,91.0,False
302.5,,1520.0,44.9,94.0,False
,311.9,1532.0,38.8,96.0,False
,311.8,1384.0,50.9,99.0,False
302.4,311.8,1539.0,39.9,101.0,False
302.3,311.8,,50.1,104.0,False
302.3,311.7,1504.0,,107.0,False
302.4,311.8,,46.6,110.0,False
302.4,311.7,,,112.0,False
302.3,311.7,1494.0,37.1,114.0,False
,311.7,1465.0,,117.0,False
302.3,311.8,1363.0,,119.0,False
302.4,,1648.0,30.0,,False
,,1879.0,23.0,124.0,False
,311.7,1482.0,39.0,,True
302.4,311.8,,38.4,,False
302.4,311.8,1433.0,,134.0,False
302.3,311.7,1400.0,41.6,,False
302.4,311.8,,59.0,138.0,False
,,,45.6,,False
302.2,,1357.0,44.2,142.0,True
,311.7,1453.0,,147.0,False
302.3,,1540.0,28.9,149.0,False
,311.8,1605.0,35.2,152.0,False
302.3,,1374.0,52.4,,True
,311.9,1508.0,42.3,159.0,False
302.4,311.9,,47.3,162.0,True
302.5,312.0,1579.0,35.7,167.0,True
,,1306.0,,172.0,False
,,1521.0,40.2,174.0,False
302.5,,1411.0,44.2,177.0,False
302.5,312.0,,,179.0,True
302.5,312.0,1436.0,43.5,,False
302.5,311.9,1553.0,40.1,187.0,False
302.5,312.0,1451.0,43.2,189.0,False
,311.9,1541.0,,192.0,False
302.3,,1341.0,46.3,194.0,False
302.3,311.7,1648.0,32.1,197.0,False
302.3,311.7,,31.5,199.0,False
302.4,311.8,1416.0,46.1,202.0,False
302.4,311.9,,,204.0,False
302.4,312.0,1457.0,45.5,206.0,False
302.5,312.0,1445.0,54.8,0.0,False
302.5,312.1,1534.0,38.6,3.0,False
,312.0,1508.0,36.9,5.0,False
302.4,312.1,1492.0,47.7,7.0,False
302.4,,1562.0,37.9,10.0,False
302.4,312.0,,36.4,12.0,False
302.5,312.2,1738.0,25.3,14.0,False
302.4,312.0,1305.0,,16.0,False
302.4,312.0,1477.0,39.7,18.0,True
302.4,312.0,,43.4,23.0,True
302.4,312.1,1455.0,40.4,28.0,False
,,1574.0,38.7,30.0,False
302.6,312.2,1695.0,27.1,,False
302.6,312.2,,,34.0,False
302.5,312.1,1454.0,47.6,37.0,False
302.5,312.0,2052.0,,40.0,False
,312.0,1673.0,,42.0,False
302.4,311.9,1578.0,29.9,44.0,False
302.5,312.0,,,46.0,False
,311.8,1557.0,31.5,49.0,False
302.5,311.9,1481.0,,52.0,False
302.5,,1566.0,37.6,54.0,False
302.5,311.9,1298.0,,57.0,False
302.5,,,59.4,,False
302.5,312.0,1574.0,33.8,63.0,False
,311.9,1437.0,,65.0,False
,311.9,,,67.0,False
302.6,311.9,1598.0,35.5,69.0,False
302.7,,1944.0,21.4,71.0,False
302.7,312.0,1538.0,36.7,74.0,False
302.7,312.0,,,77.0,False
,312.1,1441.0,,79.0,False
302.7,,1652.0,,81.0,False
,,,36.6,,False
302.9,312.2,1605.0,33.9,86.0,False
302.9,312.1,1334.0,54.7,88.0,False
302.9,312.2,1340.0,57.8,90.0,False
,312.2,1513.0,37.8,92.0,False
,312.2,1510.0,41.4,94.0,False
302.9,312.2,,,96.0,False
302.9,312.2,1745.0,25.5,,False
303.1,312.3,1623.0,,101.0,False
303.1,312.4,,50.1,104.0,False
303.1,312.4,1407.0,41.2,107.0,False
,312.3,,29.5,109.0,False
303.0,312.3,1486.0,42.4,112.0,False
303.0,312.3,1483.0,,114.0,False
303.0,,1624.0,,,True
303.0,312.2,1257.0,71.3,,False
,,1480.0,41.4,125.0,False
303.1,312.4,1404.0,61.5,,False
303.0,312.4,1645.0,,129.0,False
303.0,312.3,1932.0,21.9,,False
303.0,312.3,,38.5,134.0,False
302.9,312.2,1292.0,54.4,136.0,False
302.9,312.2,,40.6,139.0,False
,312.3,1578.0,,141.0,False
302.8,,1469.0,36.9,143.0,False
302.7,,1728.0,,146.0,False
302.7,312.1,,,148.0,True
302.7,312.1,1597.0,39.8,153.0,False
302.7,312.1,1688.0,32.0,155.0,False
302.7,312.2,1405.0,51.4,157.0,False
302.8,312.2,1615.0,32.9,,False
302.8,,1515.0,,162.0,False
302.7,312.2,,52.8,,False
302.7,312.2,1447.0,47.5,166.0,False
302.6,312.2,1353.0,56.5,168.0,False
302.6,312.1,,,171.0,False
302.6,312.0,,,173.0,False
302.5,312.0,1487.0,,,False
,312.1,1519.0,,178.0,False
302.6,,1668.0,28.7,180.0,False
302.6,312.1,1420.0,,182.0,False
302.6,312.1,1473.0,37.3,184.0,False
302.5,312.0,,38.8,186.0,False
302.5,312.0,1574.0,42.0,188.0,False
302.5,312.0,1383.0,51.3,190.0,False
302.5,312.0,,,,False
302.4,311.8,1644.0,37.2,195.0,False
302.5,311.8,,14.7,198.0,True
302.5,311.9,1401.0,44.9,203.0,False
302.5,311.9,,51.6,205.0,False
302.5,312.0,1456.0,,,False
302.5,,1447.0,45.7,210.0,False
302.4,,1727.0,26.5,213.0,False
302.4,311.7,1495.0,,,False
302.3,311.6,1544.0,34.3,0.0,False
302.3,311.5,,47.3,2.0,False
302.3,311.5,1316.0,,,False
302.3,311.5,,26.1,,False
302.2,,1372.0,55.1,9.0,False
302.3,311.5,1674.0,,12.0,False
302.2,311.4,1477.0,41.7,,False
,311.4,1397.0,53.0,17.0,False
302.2,,1616.0,34.0,,False
302.3,311.5,1530.0,42.3,21.0,False
302.2,,1539.0,35.1,,False
302.3,311.4,1845.0,,27.0,False
302.2,311.4,1430.0,43.1,29.0,False
302.2,311.4,2080.0,19.2,31.0,False
,,1432.0,45.3,33.0,False
302.2,,1479.0,39.5,36.0,False
302.2,311.5,1424.0,45.2,39.0,False
302.2,,1534.0,37.2,,True
302.1,311.6,,26.2,,True
302.2,311.6,1462.0,50.0,,False
302.2,311.7,1393.0,42.5,53.0,False
302.3,,1453.0,42.5,56.0,False
,311.8,1565.0,37.8,59.0,False
,311.8,1281.0,51.7,61.0,False
302.2,311.7,1584.0,36.2,63.0,False
302.2,311.7,1466.0,49.0,66.0,False
302.2,,1386.0,50.5,,False
302.2,311.6,1383.0,44.3,,False
302.3,311.6,1441.0,53.9,74.0,True
302.2,311.6,1592.0,,79.0,False
,,1594.0,36.8,,True
302.2,311.5,1482.0,45.6,87.0,False
,311.6,1658.0,31.4,89.0,False
302.3,311.7,2170.0,18.2,91.0,False
302.3,311.7,1423.0,44.6,93.0,False
,311.8,1543.0,31.1,96.0,False
302.3,,1435.0,44.8,98.0,False
302.4,,1320.0,56.4,100.0,False
302.4,311.9,1313.0,55.7,102.0,False
,311.8,1453.0,42.1,105.0,False
302.4,311.8,1508.0,45.7,108.0,False
302.4,311.8,1451.0,42.0,,False
302.5,311.9,1595.0,34.6,112.0,True
302.5,311.9,,,117.0,False
302.5,311.9,1265.0,59.8,,False
,311.9,1867.0,25.9,,False
302.5,311.9,,41.6,123.0,False
,311.9,,54.3,,False
302.3,,1544.0,43.2,128.0,False
302.3,311.7,,45.4,,True
302.5,311.8,1335.0,52.7,135.0,False
302.4,311.9,1452.0,43.1,,False
302.4,311.9,1290.0,70.0,139.0,False
302.4,,,43.4,141.0,False
,,1611.0,38.6,143.0,False
302.2,311.7,,38.6,145.0,False
302.2,311.7,1413.0,,147.0,True
,311.6,1545.0,35.9,152.0,False
302.2,311.7,,54.6,154.0,False
302.2,311.9,1596.0,38.0,156.0,False
302.2,,1618.0,36.0,158.0,False
302.2,,1597.0,,160.0,True
302.3,312.0,,52.2,,False
302.3,312.0,1746.0,28.1,167.0,False
,312.0,1621.0,32.5,169.0,False
302.3,312.0,1398.0,43.3,171.0,False
302.3,,1434.0,51.9,,False
302.3,,1443.0,43.4,175.0,False
302.2,,1488.0,44.6,,False
,,1475.0,48.0,180.0,False
302.3,311.8,,,183.0,False
302.3,311.8,1557.0,34.1,185.0,False
,,1398.0,50.1,188.0,False
302.3,311.8,,34.4,,False
302.4,,,46.4,194.0,False
302.3,311.8,1463.0,35.7,197.0,False
302.3,311.7,1793.0,25.3,200.0,False
302.2,311.6,,20.4,202.0,False
302.2,,,44.5,204.0,False
302.3,311.8,,43.2,206.0,False
302.3,,,56.2,,False
302.4,,1673.0,30.1,210.0,False
302.4,311.9,1439.0,36.6,212.0,False
302.3,311.8,,42.8,215.0,False
302.3,311.7,,48.8,0.0,False
302.2,311.7,,31.4,2.0,False
302.3,311.7,,38.3,,False
302.3,311.7,1483.0,40.5,,False
302.3,311.7,1414.0,47.0,11.0,False
,311.6,1379.0,42.9,13.0,False
302.2,311.5,,42.6,16.0,True
302.1,311.5,1987.0,,21.0,False
302.1,,1635.0,31.6,,False
,311.5,1533.0,,26.0,False
,311.7,1576.0,34.0,28.0,False
302.2,311.8,1330.0,,31.0,True
,311.8,1981.0,21.8,,False
302.3,311.8,1475.0,,38.0,True
302.3,311.8,1804.0,25.0,43.0,True
302.2,,1416.0,54.1,48.0,False
302.1,,1727.0,27.7,50.0,False
302.1,311.4,1391.0,49.2,52.0,False
302.0,311.5,1366.0,52.3,54.0,False
301.9,311.3,1366.0,55.6,57.0,False
301.9,311.3,1501.0,40.8,59.0,False
301.8,311.3,,35.8,,False
301.9,311.3,1522.0,35.6,63.0,False
301.9,311.2,,49.8,66.0,False
301.8,311.2,1334.0,52.3,68.0,False
301.8,311.2,1451.0,39.4,70.0,True
,311.2,1589.0,37.9,75.0,False
,,1708.0,30.5,,False
301.7,311.2,,42.6,79.0,False
301.6,311.2,,46.5,82.0,False
301.7,,,,85.0,False
301.7,311.3,1348.0,51.0,,False
301.6,,1408.0,42.9,89.0,False
301.6,311.2,1525.0,43.7,91.0,False
301.6,311.3,1706.0,29.9,,False
301.6,311.2,1395.0,46.8,95.0,True
301.5,311.1,1602.0,,100.0,False
301.6,,1907.0,21.5,102.0,False
301.6,311.1,1325.0,49.2,104.0,False
301.6,311.1,1408.0,44.4,106.0,False
301.7,311.1,1489.0,41.4,108.0,False
301.6,,,29.2,,False
301.7,311.2,1517.0,42.4,,False
301.7,311.1,1618.0,36.7,115.0,False
,311.1,1455.0,39.8,118.0,False
301.8,311.1,1543.0,36.4,120.0,True
301.8,311.1,1399.0,,125.0,False
301.7,311.1,1469.0,37.2,128.0,False
301.7,311.2,,36.7,130.0,False
301.7,311.3,1584.0,38.8,,False
,311.5,,43.3,,False
301.8,311.5,,49.0,,False
301.7,311.2,1563.0,,,False
301.8,311.3,1542.0,,142.0,False
301.8,311.3,1624.0,31.6,145.0,False
301.8,311.3,1471.0,44.2,148.0,False
301.9,311.5,1492.0,40.8,150.0,False
301.9,311.4,1465.0,39.9,153.0,False
,311.1,1399.0,55.1,156.0,False
301.6,311.0,1431.0,42.6,158.0,False
301.5,,1600.0,39.0,160.0,False
301.5,310.8,1593.0,34.5,162.0,False
301.5,310.9,1469.0,44.7,164.0,False
301.5,310.8,1413.0,,166.0,False
301.4,,,38.0,168.0,False
301.5,310.9,1671.0,31.1,,False
,310.9,1365.0,46.5,172.0,False
301.4,310.9,1557.0,39.3,174.0,False
301.4,,1440.0,45.4,177.0,False
301.4,,1489.0,38.9,179.0,False
301.4,311.0,1733.0,25.7,182.0,False
301.3,,1580.0,36.6,,True
301.3,311.0,1856.0,21.9,189.0,False
301.3,311.1,1454.0,40.3,191.0,False
301.4,,1495.0,36.3,193.0,False
301.2,311.0,1761.0,29.1,,False
,,1402.0,47.5,197.0,False
,311.0,1670.0,,200.0,False
301.3,311.0,1582.0,35.6,,False
301.3,311.0,,35.1,,False
301.3,311.0,,36.9,206.0,False
301.3,311.0,,41.9,208.0,False
301.3,311.1,1723.0,27.6,210.0,False
301.3,311.1,1303.0,49.2,212.0,False
301.3,311.0,,50.2,,False
301.2,311.0,1544.0,39.3,217.0,False
301.2,,1596.0,,219.0,False
301.3,311.1,1413.0,42.0,221.0,False
301.3,311.1,1492.0,,,False
301.3,311.1,,,,False
301.3,,1504.0,,2.0,False
301.2,,1574.0,,4.0,False
301.3,311.2,,42.4,7.0,False
301.3,311.3,1474.0,50.7,,False
301.3,311.2,1675.0,,12.0,False
301.3,311.2,1457.0,44.5,14.0,False
301.3,311.3,1434.0,49.8,16.0,False
301.3,311.2,1668.0,30.1,18.0,False
301.2,311.1,1550.0,39.7,20.0,False
,311.1,1834.0,25.4,22.0,False
301.4,311.2,1476.0,,25.0,False
301.4,,1541.0,36.3,,False
,,,30.9,31.0,False
,311.1,1678.0,,,False
301.4,311.2,1355.0,50.6,37.0,False
,311.2,1700.0,,39.0,False
301.4,311.1,,37.1,,False
301.4,311.2,1727.0,26.5,43.0,False
301.4,311.3,1674.0,33.3,46.0,False
,,,42.3,48.0,False
301.4,311.3,2323.0,15.9,,False
,311.2,1434.0,47.6,52.0,False
301.3,,1560.0,,55.0,False
301.2,311.0,1573.0,32.8,57.0,False
301.2,310.9,1798.0,22.3,,True
301.2,311.0,1567.0,,64.0,False
301.2,310.9,,,66.0,False
,310.9,1424.0,,68.0,False
,310.9,1598.0,35.9,71.0,True
301.3,310.9,1760.0,23.9,76.0,False
301.3,311.0,,44.5,78.0,False
301.3,,1542.0,33.6,80.0,False
301.3,310.9,,33.1,82.0,False
301.3,311.0,1554.0,,84.0,False
301.4,,1470.0,40.6,,False
301.4,311.1,1758.0,,88.0,False
301.4,311.0,,36.5,91.0,False
301.5,311.1,1402.0,40.0,,False
,311.1,1459.0,,97.0,False
301.5,311.0,1494.0,,99.0,False
301.5,311.1,1731.0,27.9,101.0,False
301.5,311.1,,18.7,103.0,False
301.5,,2055.0,16.8,105.0,False
301.5,311.1,,49.5,107.0,False
301.5,,1504.0,42.6,109.0,False
301.5,,1396.0,43.5,112.0,False
301.5,311.1,1660.0,33.8,115.0,False
301.5,311.0,1577.0,,118.0,False
301.5,,,52.1,121.0,False
301.5,311.1,1458.0,41.4,,False
301.4,311.0,,45.8,125.0,False
301.4,311.0,1701.0,,,False
301.5,311.1,1434.0,49.6,129.0,False
301.4,311.1,1952.0,22.7,,False
301.4,311.1,1469.0,36.9,,False
301.4,,1800.0,26.0,,False
301.3,311.1,1438.0,,137.0,False
301.3,,1647.0,28.2,140.0,False
301.4,311.1,1494.0,,142.0,False
301.4,,1445.0,41.4,144.0,True
301.5,311.1,1507.0,38.6,149.0,False
,311.0,1234.0,55.8,152.0,False
301.4,,1634.0,32.6,155.0,False
301.4,311.0,1334.0,,157.0,False
301.4,311.1,1472.0,,,False
301.3,,1410.0,,161.0,False
301.2,,1597.0,,,False
,310.9,1460.0,46.7,,False
301.1,,1274.0,55.7,169.0,False
301.0,310.7,1517.0,40.2,171.0,False
301.0,310.7,,,174.0,False
300.9,,1686.0,,176.0,True
300.9,310.7,1485.0,41.0,,False
301.0,310.7,1464.0,,184.0,False
300.9,310.6,1598.0,,186.0,False
300.9,,1894.0,21.9,188.0,False
300.8,310.5,1330.0,,,False
300.8,310.5,,31.1,193.0,True
300.7,310.3,1533.0,35.6,198.0,False
300.8,,1419.0,,,True
,310.3,1526.0,36.3,205.0,False
300.7,310.2,1364.0,65.3,,True
,,1458.0,43.4,0.0,False
300.8,310.4,1288.0,64.0,3.0,False
,,,29.8,6.0,False
,310.2,1479.0,52.3,9.0,True
300.7,310.3,1592.0,36.0,14.0,False
,,,38.7,16.0,False
,310.2,,41.9,19.0,False
300.6,310.2,1341.0,52.6,21.0,False
,310.1,,42.0,23.0,False
300.6,,1414.0,50.6,,False
300.5,310.2,1764.0,,27.0,False
300.5,310.3,,57.1,29.0,False
300.5,310.3,1435.0,43.3,31.0,False
300.4,310.3,,35.0,33.0,False
300.3,,,48.8,,False
300.2,,1619.0,31.3,38.0,False
300.2,,1440.0,51.1,,False
300.2,310.1,1649.0,30.5,,False
300.2,310.1,1550.0,38.7,45.0,False
300.3,310.2,1471.0,45.2,48.0,False
300.3,310.3,,51.6,50.0,False
300.3,310.4,1336.0,54.4,,False
,310.5,1515.0,36.6,54.0,False
300.5,,,47.4,56.0,False
,,,,,True
300.5,310.5,1646.0,34.5,,False
300.5,310.4,,37.3,65.0,False
300.6,310.5,1462.0,,68.0,False
300.5,310.4,1702.0,,,False
300.5,310.5,1409.0,60.9,73.0,False
300.6,310.6,1427.0,52.8,75.0,False
300.6,310.7,,48.5,,False
300.7,310.7,,43.4,80.0,False
,310.7,1541.0,41.3,82.0,False
300.7,310.6,1484.0,,84.0,False
300.8,310.8,1415.0,,87.0,False
300.7,310.8,1496.0,46.4,90.0,False
300.7,310.8,,45.2,92.0,False
300.7,310.8,2113.0,18.5,95.0,False
300.7,310.8,1506.0,44.0,97.0,False
300.7,310.8,1689.0,,100.0,False
300.7,,1650.0,29.4,,False
300.7,,1563.0,33.8,,False
300.7,310.9,1486.0,38.9,106.0,False
300.8,310.9,1732.0,25.7,109.0,False
300.7,310.8,1653.0,31.6,,False
300.7,310.9,1535.0,37.1,113.0,False
300.7,310.9,1637.0,,,False
,310.8,1533.0,38.5,,False
300.6,310.8,1378.0,,119.0,False
300.5,,1606.0,33.5,121.0,False
300.3,310.7,1539.0,32.3,123.0,False
,310.8,1728.0,26.3,125.0,False
300.4,310.7,1656.0,36.3,127.0,True
300.5,310.8,1631.0,30.5,,True
300.5,310.9,1447.0,,137.0,True
300.4,310.8,1396.0,49.3,142.0,False
300.4,310.8,1390.0,,,False
300.4,310.8,,56.0,146.0,False
300.4,,1491.0,35.9,148.0,False
300.4,310.8,1520.0,,151.0,False
300.5,310.8,1509.0,33.0,153.0,False
300.5,310.8,1445.0,46.6,155.0,False
,310.8,,51.8,157.0,False
300.5,310.7,1488.0,39.4,159.0,False
300.5,,1654.0,,161.0,True
300.5,,,51.5,166.0,True
,310.7,1750.0,30.6,171.0,False
300.5,310.6,1448.0,46.3,173.0,False
300.6,310.7,1501.0,45.3,175.0,True
300.6,310.7,1654.0,32.0,180.0,False
300.7,310.7,1347.0,46.5,183.0,False
300.7,310.8,1486.0,37.1,186.0,False
300.8,310.8,,45.2,188.0,True
300.7,,,52.0,193.0,True
,310.7,,42.4,198.0,False
300.6,310.7,1440.0,,200.0,False
,310.8,1608.0,39.5,202.0,False
,310.8,1296.0,,204.0,True
300.7,310.7,1507.0,46.1,209.0,False
300.7,310.7,1343.0,,211.0,False
300.7,310.7,1416.0,40.4,,False
300.7,310.6,1288.0,47.2,216.0,False
300.7,310.6,1407.0,42.4,218.0,False
300.6,310.4,1608.0,,221.0,False
300.6,310.3,1920.0,22.3,223.0,False
300.5,310.2,1386.0,,,False
,310.2,1571.0,,228.0,False
,310.2,,,,False
300.4,310.2,1671.0,30.5,234.0,False
300.4,310.2,1431.0,43.2,0.0,True
300.4,310.2,1380.0,47.3,,False
300.5,310.3,1683.0,31.5,8.0,False
300.4,,1529.0,,10.0,False
300.5,310.4,1761.0,,12.0,False
,310.5,1570.0,38.3,,False
300.6,310.5,2156.0,18.0,,False
300.7,310.6,1349.0,54.5,,False
300.7,310.7,1431.0,39.3,22.0,False
300.6,,1931.0,22.0,24.0,False
,,1428.0,43.4,26.0,True
300.8,310.8,1564.0,36.2,31.0,False
300.8,,1425.0,44.0,33.0,True
300.7,310.8,1597.0,30.5,38.0,False
300.8,310.8,1618.0,32.8,40.0,True
,310.8,,38.0,45.0,False
300.7,310.7,1425.0,45.3,48.0,False
300.8,310.9,1398.0,38.2,50.0,False
300.8,310.9,1557.0,,,False
300.7,310.8,1519.0,,55.0,False
300.7,310.8,1619.0,34.9,57.0,False
300.7,,1814.0,21.4,,False
,310.9,1521.0,39.4,,False
300.7,310.9,1369.0,51.2,63.0,False
,,1356.0,65.3,66.0,False
300.7,311.0,1336.0,,68.0,False
300.7,,1403.0,48.3,70.0,False
,,1413.0,44.3,,False
300.6,310.9,,47.6,75.0,False
300.7,,1452.0,47.9,77.0,False
,310.7,1397.0,53.7,80.0,False
,310.7,1455.0,40.6,82.0,False
300.7,310.8,1754.0,,84.0,False
300.6,310.9,,37.9,86.0,False
300.6,310.8,1389.0,,88.0,False
,310.9,1702.0,30.3,91.0,False
300.6,311.0,,54.6,94.0,False
300.7,311.1,1426.0,46.2,97.0,False
300.7,311.0,1496.0,38.3,99.0,False
300.6,310.9,1433.0,42.6,,False
300.7,311.1,1438.0,46.6,103.0,False
300.7,311.0,1418.0,49.3,106.0,False
300.8,311.0,1580.0,36.6,109.0,False
300.7,310.9,1468.0,41.8,112.0,False
300.8,310.9,1522.0,41.7,115.0,False
,310.9,1311.0,55.8,118.0,False
300.9,,,56.5,,False
300.9,311.0,,,122.0,True
300.9,311.0,1556.0,38.8,,False
300.9,311.0,1567.0,,,False
300.9,311.1,1546.0,37.7,133.0,False
300.9,311.0,1382.0,51.2,136.0,False
,,,20.2,138.0,False
300.8,310.9,1748.0,29.9,140.0,False
300.7,310.8,1518.0,40.1,142.0,True
300.7,310.8,1475.0,42.0,147.0,False
300.8,,1634.0,29.2,149.0,False
300.8,,1689.0,32.9,151.0,False
300.9,310.9,1636.0,,153.0,False
300.9,311.0,,15.8,156.0,False
301.0,311.1,1615.0,35.6,158.0,False
301.1,311.1,1618.0,,160.0,True
,311.2,1407.0,53.0,,False
301.1,311.1,1450.0,43.3,,False
301.1,,1889.0,,170.0,False
301.0,310.9,,38.2,172.0,False
301.0,311.0,,25.8,174.0,False
301.0,311.0,1582.0,37.5,176.0,False
301.0,310.9,2047.0,17.9,178.0,False
300.9,310.9,1601.0,34.0,181.0,False
300.9,310.9,1615.0,32.0,183.0,False
,310.8,1452.0,,185.0,False
,310.8,1695.0,30.2,188.0,False
300.9,310.8,1790.0,,191.0,False
301.0,310.8,1533.0,39.3,194.0,False
301.0,,1813.0,28.5,197.0,False
301.0,310.9,1492.0,36.7,199.0,False
300.9,310.7,1479.0,,,False
300.8,310.7,1339.0,59.1,,False
300.8,310.7,1371.0,44.7,205.0,False
300.9,310.7,,36.2,208.0,False
300.9,,1517.0,41.7,,False
300.9,310.7,1352.0,46.4,212.0,False
300.9,,,50.0,214.0,False
300.8,310.6,1505.0,,0.0,False
,310.6,1538.0,36.7,3.0,False
300.9,,,37.0,5.0,False
300.9,310.8,,33.0,7.0,False
,,1476.0,39.0,10.0,False
300.9,310.7,1509.0,37.5,12.0,False
300.9,310.8,1708.0,29.1,14.0,False
300.9,310.7,1412.0,57.5,16.0,False
300.9,310.7,,28.5,18.0,False
301.0,310.8,1375.0,57.2,20.0,False
300.9,310.8,,48.1,22.0,False
300.9,310.7,1452.0,47.3,25.0,False
300.8,,1483.0,40.8,28.0,False
300.9,310.8,1477.0,38.4,31.0,True
300.8,310.7,1924.0,22.4,36.0,False
300.9,310.7,1609.0,,39.0,True
300.8,310.7,1886.0,21.1,44.0,False
300.7,,1616.0,29.6,47.0,False
300.7,,1442.0,43.2,49.0,False
,310.8,1407.0,45.1,51.0,False
,,1461.0,41.3,53.0,False
300.8,310.9,1522.0,46.2,,False
300.9,311.0,1432.0,48.1,59.0,False
300.9,,1438.0,49.0,61.0,False
,310.9,1678.0,28.1,,False
,310.9,1514.0,38.7,66.0,False
300.7,,1534.0,41.3,69.0,False
300.7,,1486.0,41.2,71.0,False
,310.8,1925.0,22.0,74.0,False
300.7,310.8,,30.0,76.0,False
300.8,310.8,1549.0,35.5,79.0,False
,310.9,1457.0,47.7,82.0,False
300.8,,,43.9,,False
300.8,311.0,1578.0,,86.0,False
300.9,311.1,,,88.0,False
,311.1,1471.0,39.3,91.0,False
300.9,311.2,1472.0,,,False
300.9,311.1,,37.4,96.0,False
,,,55.3,98.0,False
,310.9,1477.0,,100.0,False
300.9,,1727.0,30.1,102.0,False
300.9,310.9,1995.0,20.2,105.0,False
300.9,310.9,1370.0,52.5,107.0,False
300.9,310.9,,,109.0,False
300.9,,1499.0,38.0,111.0,False
301.0,311.0,,46.9,113.0,False
301.0,310.9,1473.0,,116.0,False
301.0,311.0,,37.6,118.0,True
301.1,311.1,1429.0,42.5,123.0,False
301.1,311.1,1470.0,40.9,125.0,False
301.0,311.0,,37.0,127.0,False
301.0,310.9,1740.0,28.9,129.0,False
300.9,310.8,,,131.0,True
300.9,,1988.0,,136.0,False
,,1452.0,43.0,139.0,False
300.8,310.7,1586.0,33.4,,False
300.8,310.7,,34.3,144.0,False
300.8,310.8,1486.0,45.7,146.0,False
300.9,310.9,1755.0,,148.0,False
301.0,310.9,1575.0,34.6,150.0,False
,311.1,1615.0,,,False
,311.1,1436.0,41.8,,False
,311.1,1470.0,40.6,159.0,False
301.1,311.1,2089.0,19.8,162.0,False
